,dias_cursado,semestre_año,nota_final_materia,fecha_mesa_epoch,nombre_examen,nota_parcial,id_tarea,nombre_de_la_tarea,fecha_creacion_tarea,vencimiento_tarea,apertura_tarea,cierre_tarea,puntos_posibles,nombre_entrega,id_entrega_tarea,puntaje,formato_entrega,fecha_entrega,fecha_correccion,fecha_creacion_tarea,id_usuario,id_curso,nombre_curso,legajo
51851,29,1-2022,10.0,1654473600.0,PRIMER PARCIAL(20),10.0,210743.0,Actividad Práctica Integradora 1 [API1],1650458913.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 2 [TP2],16f4203f-6728-4aeb-839f-3151ba1fa922,86.66666666666667,online_quiz,1654460643.0,1654460644.0,1659392827.0,b572fa1d-034d-4198-8f1e-268e080fc1a1,076bbf49-961d-4bd7-92e9-3fd0796be1f7,Enhanced coherent conglomeration,751782JNB
51852,29,1-2022,10.0,1654473600.0,PRIMER PARCIAL(20),10.0,210743.0,Actividad Práctica Integradora 1 [API1],1650458913.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 2 [API2],1f2f9fd8-3b98-4d5a-a22d-7480a1f1e308,100.0,external_tool,1654457892.0,1654458539.0,1659392827.0,b572fa1d-034d-4198-8f1e-268e080fc1a1,076bbf49-961d-4bd7-92e9-3fd0796be1f7,Enhanced coherent conglomeration,751782JNB
51853,29,1-2022,10.0,1654473600.0,PRIMER PARCIAL(20),10.0,210743.0,Actividad Práctica Integradora 1 [API1],1650458913.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],80d7b23c-ad12-4845-a84f-2d459b8422b1,100.0,external_tool,1654457406.0,1654457838.0,1659392827.0,b572fa1d-034d-4198-8f1e-268e080fc1a1,076bbf49-961d-4bd7-92e9-3fd0796be1f7,Enhanced coherent conglomeration,751782JNB
53657,21,1-2022,7.0,1650240000.0,PRIMER PARCIAL(20),7.0,195064.0,Trabajo Práctico 1 [TP1],1645728293.0,1650337199.0,1647831600.0,1650337199.0,100.0,Trabajo Práctico 1 [TP1],b262a273-fb1f-4613-8ba3-0d44e528e8b9,65.0,online_upload,1650239417.0,1650857634.0,1659392827.0,e2b58587-2491-49bb-9103-c0a988894acb,ff2c5144-0df1-4ebc-818e-d65c772aa16e,Realigned zero tolerance synergy,471666MRD
54155,57,1-2022,7.0,1656892800.0,INTEGRADOR(30),7.0,194575.0,Trabajo Práctico 3 [TP3],1645039483.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,1656969346.0,1656969353.0,1659392827.0,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
54156,57,1-2022,7.0,1656892800.0,INTEGRADOR(30),7.0,194576.0,Trabajo Práctico 4 [TP4],1645039484.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,1656969346.0,1656969353.0,1659392827.0,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
54157,57,1-2022,7.0,1656892800.0,INTEGRADOR(30),7.0,194574.0,Trabajo Práctico 2 [TP2],1645039483.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,1656969346.0,1656969353.0,1659392827.0,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
54158,57,1-2022,7.0,1656892800.0,INTEGRADOR(30),7.0,194573.0,Trabajo Práctico 1 [TP1],1645039483.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 3 [TP3],63362a53-ebfa-4cd3-bd4e-a3aa903c2d7d,76.6666666666667,basic_lti_launch,1656969346.0,1656969353.0,1659392827.0,8ad6cba5-6cf2-4a6f-be35-a12a9e2b867c,a0382646-55f7-4b71-b216-e1d2f4ffd844,Business-focused holistic process improvement,030498HIN
54523,40,1-2022,5.0,1651536000.0,SEGUNDO PARCIAL(20),4.0,200449.0,Actividad Práctica Integradora 3 [API3],1645739101.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 3 [API3],91f2c414-5600-4e96-bd4a-bc707186b381,100.0,external_tool,1651443317.0,1651443363.0,1659392827.0,82ec1434-2d76-4fc9-8de4-38c216c1c68c,3735b857-c655-4726-a095-064c777ec217,Automated mission-critical frame,745854AYB
54533,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,200452.0,Actividad Práctica Integradora 4 [API4],1645739102.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 4 [TP4],19346f13-2295-427c-82bd-8c2ceb7d2450,75.0,online_quiz,1652707410.0,1652707410.0,1659392827.0,82ec1434-2d76-4fc9-8de4-38c216c1c68c,3735b857-c655-4726-a095-064c777ec217,Automated mission-critical frame,745854AYB
54534,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,200452.0,Actividad Práctica Integradora 4 [API4],1645739102.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 1 [TP1],71b61e31-3fbe-42c6-ad1f-a2e7ca0aa7e9,70.0,online_quiz,1652709940.0,1652709940.0,1659392827.0,82ec1434-2d76-4fc9-8de4-38c216c1c68c,3735b857-c655-4726-a095-064c777ec217,Automated mission-critical frame,745854AYB
54732,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],1645735575.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 4 - Avanzado [TP4],7d356e42-ee45-4093-8dcb-d80c2c609bc0,90.0,online_quiz,1652682695.0,1652682695.0,1659392827.0,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
54733,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],1645735575.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 2 [TP2],4491d180-07b8-4e2f-a0b3-7aa1dc6e02f1,80.0,online_quiz,1652669359.0,1652669359.0,1659392827.0,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
54734,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],1645735575.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 3 - Diagnóstico [ED3],e935cd5f-8f73-461c-a618-6a1d43c63893,100.0,online_quiz,1652673331.0,1652673331.0,1659392827.0,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
54735,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],1645735575.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 4 - Diagnóstico [ED4],f0cd741c-df9b-4cf6-beae-4c003233ce76,80.0,online_quiz,1652681398.0,1652681398.0,1659392827.0,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
54736,49,1-2022,5.0,1652745600.0,INTEGRADOR(30),5.0,197000.0,Actividad Práctica Integradora 4 [API4],1645735575.0,1652669999.0,1647831600.0,1652669999.0,100.0,Trabajo Práctico 3 - Avanzado [TP3],cf57f102-e3dd-4326-bb2c-7c9df40f1ff1,80.0,online_quiz,1652674101.0,1652674101.0,1659392827.0,f70eac9f-6f0a-40d3-a6bc-9c5a34cfb1f6,29369d9b-c221-47f7-81b0-057dabffea22,Re-contextualized user-facing hardware,945857MAB
55124,40,1-2022,8.0,1652054400.0,SEGUNDO PARCIAL(20),7.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Actividad Práctica Integradora 4 [API4],640feb6b-f969-4c8d-8a39-989ecf2f14f9,100.0,external_tool,1652118109.0,1652121097.0,1659392827.0,cb71385e-66fb-40bb-8004-11817365cf09,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,018426RKB
55125,40,1-2022,8.0,1652054400.0,SEGUNDO PARCIAL(20),7.0,206614.0,Actividad Práctica Integradora 3 [API3],1647791109.0,1652065199.0,1647831600.0,1652065199.0,100.0,Trabajo Práctico 4 [TP4],6f636269-654f-40cd-942b-db24824b3847,82.5,online_quiz,1652123290.0,1652123290.0,1659392827.0,cb71385e-66fb-40bb-8004-11817365cf09,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,018426RKB
58039,52,1-2022,7.0,1656979200.0,SEGUNDO PARCIAL(20),6.0,195334.0,Trabajo Práctico 4 [TP4],1645728370.0,1656989999.0,1647831600.0,1656989999.0,100.0,Trabajo Práctico 4 [TP4],28b124a4-2287-4777-8e86-973359743f33,100.0,online_upload,1656975530.0,1657059576.0,1659392827.0,9ac211f8-d42c-46ae-bd88-c01f4d606a2e,0d31a39c-3a06-43f3-be59-27c2b6bc2edb,Digitized 4thgeneration knowledgebase,869327AOF
61796,20,1-2022,7.0,1649808000.0,PRIMER PARCIAL(20),7.0,205464.0,Trabajo Práctico 1 [TP1],1647447909.0,1649732399.0,1647831600.0,1649732399.0,100.0,Trabajo Práctico 1 [TP1],7b8cced9-8396-4d93-b2e5-2eec02572ffe,90.0,online_upload,1649723499.0,1650245820.0,1659392827.0,f4db0c25-06a1-47a1-9641-06385c9a1b42,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,148599CQP
62780,27,1-2022,9.0,1649721600.0,PRIMER PARCIAL(20),8.0,203277.0,Actividad Práctica Integradora 1 [API1],1645797184.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],89e07f15-8c3c-4bb0-aee6-2134834c49a4,80.0,external_tool,1649697477.0,1649698760.0,1659392827.0,eb8ce535-9754-4ebd-ba48-9cd43da1562a,7fdfcfe6-b488-454e-bf24-e5b6f872d7d5,Focused encompassing knowledgebase,691843GVU
62781,27,1-2022,9.0,1649721600.0,PRIMER PARCIAL(20),8.0,203277.0,Actividad Práctica Integradora 1 [API1],1645797184.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 2 [TP2],70878e19-e045-4960-8015-90af1d3b7ee4,75.0,online_quiz,1649701184.0,1649701184.0,1659392827.0,eb8ce535-9754-4ebd-ba48-9cd43da1562a,7fdfcfe6-b488-454e-bf24-e5b6f872d7d5,Focused encompassing knowledgebase,691843GVU
63055,40,1-2022,9.0,1651449600.0,SEGUNDO PARCIAL(20),8.0,197379.0,Actividad Práctica Integradora 3 [API3],1645735645.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 4 [TP4],cc6fe024-e745-4dbc-ae55-57e8a9ec982b,95.0,online_quiz,1651523754.0,1651523754.0,1659392827.0,697ea7e8-a0b2-4ed8-b751-3bccde2d8576,cce23bee-aa56-4c85-a638-4d6bc2c8976a,Realigned regional attitude,613742LHO
63056,40,1-2022,9.0,1651449600.0,SEGUNDO PARCIAL(20),8.0,197379.0,Actividad Práctica Integradora 3 [API3],1645735645.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 4 [API4],a85bde5d-936d-49b9-9f32-d568aa73ebda,100.0,external_tool,1651500300.0,1651500834.0,1659392827.0,697ea7e8-a0b2-4ed8-b751-3bccde2d8576,cce23bee-aa56-4c85-a638-4d6bc2c8976a,Realigned regional attitude,613742LHO
63057,40,1-2022,9.0,1651449600.0,SEGUNDO PARCIAL(20),8.0,197379.0,Actividad Práctica Integradora 3 [API3],1645735645.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 3 [TP3],20306d4a-adc7-4b16-a388-14eb664e731f,95.0,online_quiz,1651522977.0,1651522977.0,1659392827.0,697ea7e8-a0b2-4ed8-b751-3bccde2d8576,cce23bee-aa56-4c85-a638-4d6bc2c8976a,Realigned regional attitude,613742LHO
63650,40,1-2022,6.0,1651449600.0,SEGUNDO PARCIAL(20),5.0,197320.0,Actividad Práctica Integradora 3 [API3],1645735640.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 3 [TP3],1a3da6a9-43b8-4f91-a5b5-535c81454cfa,60.0,online_quiz,1651534306.0,1651534306.0,1659392827.0,f9759677-3d6b-48ef-8d83-db6e9a21be90,5c748576-a1aa-4601-9530-6943bc3a4b9e,Pre-emptive real-time collaboration,204679NZJ
63989,47,1-2022,7.0,1656892800.0,SEGUNDO PARCIAL(20),6.0,209577.0,Actividad Práctica Integradora 3 [API3],1650458699.0,1656903599.0,1653274800.0,1656903599.0,100.0,Actividad Práctica Integradora 4 [API4],00150165-e8e8-4258-a2d7-17eb61ca42eb,73.9,external_tool,1656902742.0,1656963401.0,1659392827.0,caab837b-11cd-4a66-91eb-5db8b19aad50,d17e238c-c4c6-40d7-8085-801268d6d723,Multi-layered intermediate data-warehouse,978968DKJ
63990,47,1-2022,7.0,1656892800.0,SEGUNDO PARCIAL(20),6.0,209577.0,Actividad Práctica Integradora 3 [API3],1650458699.0,1656903599.0,1653274800.0,1656903599.0,100.0,Trabajo Práctico 3 - Diagnóstico [ED3],d0b04bd0-75ac-45e5-9100-c9c6c47ed906,75.0,online_quiz,1656895415.0,1656895415.0,1659392827.0,caab837b-11cd-4a66-91eb-5db8b19aad50,d17e238c-c4c6-40d7-8085-801268d6d723,Multi-layered intermediate data-warehouse,978968DKJ
63991,47,1-2022,7.0,1656892800.0,SEGUNDO PARCIAL(20),6.0,209577.0,Actividad Práctica Integradora 3 [API3],1650458699.0,1656903599.0,1653274800.0,1656903599.0,100.0,Trabajo Práctico 3 - Avanzado [TP3],5c577e77-00aa-45f7-b0b2-8afa5958b953,90.0,online_quiz,1656902468.0,1656902468.0,1659392827.0,caab837b-11cd-4a66-91eb-5db8b19aad50,d17e238c-c4c6-40d7-8085-801268d6d723,Multi-layered intermediate data-warehouse,978968DKJ
64890,29,1-2022,9.0,1651449600.0,PRIMER PARCIAL(20),10.0,198358.0,Actividad Práctica Integradora 2 [API2],1645736205.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],8403b3b5-ab06-41ad-a2ca-c741f75c7a2b,82.91666666666667,online_quiz,1651521997.0,1651521997.0,1659392827.0,daa9fc6b-b810-4af1-9aa7-c22fa589933a,174706f5-05dc-40d1-9288-5e8b6739562e,Visionary dynamic system engine,980318OOC
64891,29,1-2022,9.0,1651449600.0,PRIMER PARCIAL(20),10.0,198358.0,Actividad Práctica Integradora 2 [API2],1645736205.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 1 [TP1],ea497790-79aa-427b-9cae-837361202d21,84.16666666666667,online_quiz,1651517665.0,1651517665.0,1659392827.0,daa9fc6b-b810-4af1-9aa7-c22fa589933a,174706f5-05dc-40d1-9288-5e8b6739562e,Visionary dynamic system engine,980318OOC
65141,29,1-2022,9.0,1651536000.0,PRIMER PARCIAL(20),9.0,198414.0,Actividad práctica integradora [API2],1645736230.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad práctica integradora [API2],23521adb-a49d-45a5-8d91-634f81428dcb,100.0,online_upload,1651459015.0,1652094420.0,1659392827.0,4024939c-a98c-4b1f-81c5-c729d8a4d4a3,41ab71ad-77c3-4c18-ad95-09d9a80ed9d7,Automated 6thgeneration hub,615088YSK
65682,52,1-2022,3.0,1657584000.0,SEGUNDO PARCIAL(20),4.0,212053.0,Trabajo Práctico 4 [TP4],1650549291.0,1657594799.0,1653274800.0,1657594799.0,100.0,Trabajo Práctico 4 [TP4],135781dd-8407-46e6-8236-c0ee3ffe410f,50.0,online_upload,1657576813.0,1657749842.0,1659392827.0,2bc2fb30-95f8-42ff-b29e-8babf90640ce,7bfb456b-0de2-4457-95a8-ddcc06ede020,Expanded didactic secured line,286422CWL
66309,29,1-2022,7.0,1654473600.0,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],1650458768.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 4 [API4],dd616694-a300-49d4-980e-234d3461ce28,96.15,external_tool,1654450103.0,1654450234.0,1659392827.0,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
66310,29,1-2022,7.0,1654473600.0,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],1650458768.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 2 [API2],e7150eb6-314b-4353-b374-2ceeefb146fa,100.0,external_tool,1654449838.0,1654449903.0,1659392827.0,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
66311,29,1-2022,7.0,1654473600.0,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],1650458768.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],c10b5bf9-bea0-4a0f-bef1-44db61e3ab82,95.2,external_tool,1654449473.0,1654449771.0,1659392827.0,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
66312,29,1-2022,7.0,1654473600.0,PRIMER PARCIAL(20),9.0,209930.0,Actividad Práctica Integradora 1 [API1],1650458768.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 3 [API3],0d30e0f5-43e8-42ee-a7cd-93ca9462118d,100.0,external_tool,1654449969.0,1654450054.0,1659392827.0,aeae697f-4165-45d4-93c2-ac81950f54f7,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,471217EPN
68709,18,1-2022,6.0,1649721600.0,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 1 [API1],25f9b639-b3de-418f-9e2d-ae2315d5bdd3,80.0,external_tool,1649635855.0,1649637062.0,1659392827.0,2af87911-6f5e-47b9-a3fa-0b0d5829c0d4,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,403090YST
68710,18,1-2022,6.0,1649721600.0,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Trabajo Práctico 1 [TP1],15d3fb6c-b924-4f37-85c1-7d8132254863,80.0,online_quiz,1649639326.0,1649639326.0,1659392827.0,2af87911-6f5e-47b9-a3fa-0b0d5829c0d4,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,403090YST
68711,18,1-2022,6.0,1649721600.0,PRIMER PARCIAL(20),6.0,206612.0,Actividad Práctica Integradora 1 [API1],1647791108.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],f4894cae-bd13-49bf-8676-4b9f7fb37a5a,91.7,external_tool,1649677462.0,1649772573.0,1659392827.0,2af87911-6f5e-47b9-a3fa-0b0d5829c0d4,2b274b15-83bb-4629-941e-fdc573af4e0b,Intuitive non-volatile ability,403090YST
69370,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],1647447909.0,1650941999.0,1647831600.0,1650941999.0,100.0,Actividad Práctica Integradora 3 [API3],ad45dd19-1e94-498d-81ed-c856c6ca6e70,100.0,external_tool,1650938240.0,1650938323.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69371,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],1647447909.0,1650941999.0,1647831600.0,1650941999.0,100.0,Trabajo Práctico 2 [TP2],849d98a6-f559-4090-a560-a8e0d94f6557,70.0,online_upload,1650935694.0,1651331968.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69372,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],1647447909.0,1650941999.0,1647831600.0,1650941999.0,100.0,Trabajo Práctico 3 [TP3],e1def69b-1fe5-4363-9345-10ca27deca47,75.0,online_upload,1650935863.0,1651664627.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69373,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205472.0,Trabajo Práctico 2 [TP2],1647447909.0,1650941999.0,1647831600.0,1650941999.0,100.0,Actividad Práctica Integradora 4 [API4],8f0b9b7f-feca-471c-9130-2229552cecde,100.0,external_tool,1650938713.0,1650938758.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69374,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],1647447910.0,1650941999.0,1647831600.0,1650941999.0,100.0,Actividad Práctica Integradora 3 [API3],ad45dd19-1e94-498d-81ed-c856c6ca6e70,100.0,external_tool,1650938240.0,1650938323.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69375,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],1647447910.0,1650941999.0,1647831600.0,1650941999.0,100.0,Trabajo Práctico 2 [TP2],849d98a6-f559-4090-a560-a8e0d94f6557,70.0,online_upload,1650935694.0,1651331968.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69376,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],1647447910.0,1650941999.0,1647831600.0,1650941999.0,100.0,Trabajo Práctico 3 [TP3],e1def69b-1fe5-4363-9345-10ca27deca47,75.0,online_upload,1650935863.0,1651664627.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
69377,30,1-2022,9.0,1650931200.0,SEGUNDO PARCIAL(20),8.0,205484.0,Trabajo Práctico 3 [TP3],1647447910.0,1650941999.0,1647831600.0,1650941999.0,100.0,Actividad Práctica Integradora 4 [API4],8f0b9b7f-feca-471c-9130-2229552cecde,100.0,external_tool,1650938713.0,1650938758.0,1659392827.0,e536d715-fb7a-4e0b-8ac8-bb48a4e39c49,de8c0a79-62ed-407c-b6e3-281fb93dd029,Adaptive analyzing encoding,210665AGT
70852,27,1-2022,5.0,1649635200.0,PRIMER PARCIAL(20),5.0,196920.0,Actividad Práctica Integradora 1 [API1],1645735570.0,1649645999.0,1647831600.0,1649645999.0,100.0,Actividad Práctica Integradora 2 [API2],070413dc-d312-493c-8067-acf0a26eb4a4,80.0,external_tool,1649623523.0,1649698650.0,1659392827.0,482678c2-a3ae-4c3b-a864-76a84cacf165,4867e3bf-b2f4-4802-86b3-9da0795dd164,Reverse-engineered didactic encoding,987867VCA
71252,29,1-2022,8.0,1654473600.0,PRIMER PARCIAL(20),8.0,209930.0,Actividad Práctica Integradora 1 [API1],1650458768.0,1654484399.0,1653274800.0,1654484399.0,100.0,Actividad Práctica Integradora 1 [API1],048fe22c-20a3-4b51-b5a4-5d068ea7aed0,81.0,external_tool,1654450711.0,1654451027.0,1659392827.0,367aa55b-44fd-4aad-9ec5-70ac8c522abe,0034afe6-e996-4c26-b0b9-24dbb9535465,Stand-alone upward-trending secured line,937863PXF
75311,32,1-2022,9.0,1652745600.0,PRIMER PARCIAL(20),8.0,195936.0,Trabajo Práctico 2 [TP2],1645728525.0,1652756399.0,1647831600.0,1652756399.0,100.0,Trabajo Práctico 2 [TP2],adc019a2-c463-42c3-bada-f69664d0615f,90.0,online_upload,1652659035.0,1653161017.0,1659392827.0,fe50e90a-b0af-4d82-b982-5a7790c3c72e,9fb5bf9b-b5e3-40ef-b69e-8681fa52cb8d,Face-to-face incremental instruction set,338047HVP
78710,29,1-2022,9.0,1654473600.0,PRIMER PARCIAL(20),9.0,210988.0,Actividad Práctica Integradora 1 [API1],1650458961.0,1654484399.0,1653274800.0,1654484399.0,100.0,Trabajo Práctico 1 [TP1],2fb0b095-cafa-422d-971f-77969c5713b0,85.0,online_quiz,1654391008.0,1654391008.0,1659392827.0,6344d670-4a62-4fba-b026-4928d00461e6,3fab895d-e5a0-460b-be1c-eb8b4526fc6e,Quality-focused systemic software,847758ELF
78853,47,1-2022,4.0,1656892800.0,SEGUNDO PARCIAL(20),4.0,208881.0,Actividad Práctica Integradora 3 [API3],1650394591.0,1656903599.0,1653274800.0,1656903599.0,100.0,Actividad Práctica Integradora 3 [API3],d134ff42-41e8-4ff5-a93a-887ea787b2f1,100.0,external_tool,1656902052.0,1656902538.0,1659392827.0,3d956b04-8c75-4161-bffa-a7165e3491da,511e3cc1-6403-419d-8df2-8b3437254ba8,Automated intermediate open system,227636MAG
79297,40,1-2022,7.0,1651536000.0,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],1645739093.0,1651460399.0,1647831600.0,1651460399.0,100.0,Actividad Práctica Integradora 4 [API4],ef466c9d-2cda-46df-8a31-1a257cf073b0,95.8,external_tool,1651522376.0,1651522467.0,1659392827.0,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
79298,40,1-2022,7.0,1651536000.0,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],1645739093.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 2 [TP2],5b168551-89a6-4989-b8f2-82f9b3e490a9,70.0,online_quiz,1651525154.0,1651525154.0,1659392827.0,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
79299,40,1-2022,7.0,1651536000.0,SEGUNDO PARCIAL(20),7.0,200302.0,Actividad Práctica Integradora 3 [API3],1645739093.0,1651460399.0,1647831600.0,1651460399.0,100.0,Trabajo Práctico 3 [TP3],beaaea89-c2ba-4656-b78d-d15234121558,70.0,online_quiz,1651524146.0,1651524146.0,1659392827.0,bfe9cb00-8bd1-455b-bf25-b54554be7953,3bf55185-aa66-482a-a961-c13482f5d334,Implemented exuding structure,993360FIG
